epoch,lr,target_pos_x,target_pos_y,total,pulse,silence,contrast,efficiency,pre_pulse,frequency,frequency_loss,target_peak,sidelobe_peak,total_energy,trajectory_length,trajectory_penalty,jerk,jerk_penalty,trajectory_region,trajectory_region_penalty,target_band_power,off_band_power
1010,0.001,0.05,0.05,0.13256549835205078,-1.663820505142212,0.00013874103024136275,0.1649031937122345,0.007552207913249731,0.0016658770618960261,0.23058006167411804,0.004611601121723652,0.0016638204688206315,0.0024809420574456453,2.0982287196602556e-07,0.052516497671604156,0.005251649767160416,4.1209808898656775e-08,4.120980778843375e-10,0.027725884690880775,1.3862942457199097,0.16081681847572327,0.0007416231092065573
1011,0.001,0.05,0.05,0.1285390853881836,-1.663652777671814,0.00013840697647538036,0.16252663731575012,0.007538847625255585,0.001665367279201746,0.2288084775209427,0.004576169420033693,0.0016636528307572007,0.002457092748954892,2.094096345217622e-07,0.05219876766204834,0.005219876766204834,4.101676509549179e-08,4.101676498446949e-10,0.027725884690880775,1.3862942457199097,0.15983575582504272,0.0007314355461858213
1012,0.001,0.05,0.05,0.13065612316131592,-1.6610493659973145,0.00013754770043306053,0.15925925970077515,0.007530601229518652,0.0016628520097583532,0.23165543377399445,0.0046331086196005344,0.0016610493184998631,0.002423117170110345,2.0852873205967626e-07,0.05165421962738037,0.00516542186960578,4.055895885812788e-08,4.0558958969150183e-10,0.027725884690880775,1.3862942457199097,0.15709049999713898,0.0007278174161911011
1013,0.001,0.05,0.05,0.1322643756866455,-1.659937858581543,0.00013689661864191294,0.15366241335868835,0.007517933379858732,0.0016656449297443032,0.23782376945018768,0.004756475333124399,0.0016599379014223814,0.0023665931075811386,2.0790044175100775e-07,0.05101457238197327,0.005101457238197327,3.977736895421913e-08,3.9777367510929196e-10,0.027725884690880775,1.3862942457199097,0.15550938248634338,0.00073967658681795
1014,0.001,0.05,0.05,0.13178133964538574,-1.6624341011047363,0.0001372538390569389,0.1586264669895172,0.007510791998356581,0.0016682050190865993,0.234887033700943,0.004697740543633699,0.0016624340787529945,0.0024174817372113466,2.0832584368690732e-07,0.05091501772403717,0.0050915018655359745,3.962356132092282e-08,3.962355998865519e-10,0.027725884690880775,1.3862942457199097,0.15715618431568146,0.0007382790208794177
1015,0.001,0.05,0.05,0.13167822360992432,-1.6645957231521606,0.0001382643386023119,0.16422998905181885,0.007533670403063297,0.0016683582216501236,0.23129333555698395,0.0046258666552603245,0.001664595678448677,0.002474597655236721,2.0950223245108646e-07,0.05116132274270058,0.00511613255366683,3.9565009046782507e-08,3.9565006826336457e-10,0.027725884690880775,1.3862942457199097,0.16016918420791626,0.0007409213576465845
1016,0.001,0.05,0.05,0.12815582752227783,-1.6641496419906616,0.00013871697592549026,0.16213345527648926,0.007564188446849585,0.001669799443334341,0.2293981909751892,0.004587963689118624,0.001664149691350758,0.002453409368172288,2.102386105207188e-07,0.05106768012046814,0.005106768105179071,3.907063828023638e-08,3.9070638391258683e-10,0.027725884690880775,1.3862942457199097,0.16074056923389435,0.0007374719716608524
1017,0.001,0.05,0.05,0.13114023208618164,-1.6592332124710083,0.00013837193546351045,0.16249211132526398,0.007605607155710459,0.0016709635965526104,0.22710347175598145,0.004542069509625435,0.001659233239479363,0.0024545376654714346,2.101471068272076e-07,0.05068632960319519,0.005068633239716291,3.8232187193898426e-08,3.823218686083152e-10,0.027725884690880775,1.3862942457199097,0.15796609222888947,0.0007174930069595575
1018,0.001,0.05,0.05,0.12921106815338135,-1.6614737510681152,0.0001385300129186362,0.16263914108276367,0.007594554219394922,0.001676688902080059,0.22729329764842987,0.004545866046100855,0.0016614737687632442,0.002457128372043371,2.1040673914285435e-07,0.05048435926437378,0.005048436112701893,3.792647618183764e-08,3.7926475848770735e-10,0.027725884690880775,1.3862942457199097,0.15798982977867126,0.0007182006957009435
1019,0.001,0.05,0.05,0.13095355033874512,-1.6689826250076294,0.0001394368737237528,0.16572442650794983,0.0075598107650876045,0.0016811513341963291,0.23348000645637512,0.004669600166380405,0.0016689826734364033,0.0024917356204241514,2.1133472216661175e-07,0.050571322441101074,0.005057132337242365,3.807662807275847e-08,3.8076627961736165e-10,0.027725884690880775,1.3862942457199097,0.16070781648159027,0.000750441278796643
1020,0.001,0.05,0.05,0.13117766380310059,-1.6709359884262085,0.0001395893341396004,0.16448485851287842,0.007547519635409117,0.0016817545983940363,0.23692692816257477,0.004738538525998592,0.0016709360061213374,0.002480316674336791,2.1148352402633463e-07,0.05038735270500183,0.005038735456764698,3.811911497564324e-08,3.811911342133101e-10,0.027725884690880775,1.3862942457199097,0.16061733663082123,0.0007610915345139802
1021,0.001,0.05,0.05,0.12832438945770264,-1.6699079275131226,0.00013921933714300394,0.16264104843139648,0.0075441524386405945,0.0016805122140794992,0.2349279373884201,0.004698558710515499,0.0016699079424142838,0.0024613644927740097,2.1113008585871285e-07,0.0500524640083313,0.005005246493965387,3.827260286470846e-08,3.8272601754485436e-10,0.027725884690880775,1.3862942457199097,0.15934650599956512,0.0007486990070901811
1022,0.001,0.05,0.05,0.13218772411346436,-1.663703203201294,0.00013796020357403904,0.15961956977844238,0.007551614195108414,0.0016803363105282187,0.23565950989723206,0.004713190253823996,0.0016637032385915518,0.0024280473589897156,2.097769140618766e-07,0.04947712644934654,0.004947712644934654,3.792615643760655e-08,3.7926156659651156e-10,0.027725884690880775,1.3862942457199097,0.15660525858402252,0.0007381104514934123
1023,0.001,0.05,0.05,0.13086044788360596,-1.6617769002914429,0.00013799534644931555,0.16009695827960968,0.007569191511720419,0.0016776078846305609,0.23188740015029907,0.0046377480030059814,0.0016617769142612815,0.0024318580981343985,2.0978031045615353e-07,0.04973871260881424,0.0049738711677491665,3.8230652421589184e-08,3.8230651977499974e-10,0.027725884690880775,1.3862942457199097,0.15722201764583588,0.0007291561923921108
1024,0.001,0.05,0.05,0.13090825080871582,-1.6636453866958618,0.00013910535199102014,0.16457276046276093,0.007591731380671263,0.0016719760606065392,0.22921906411647797,0.004584381356835365,0.0016636453801766038,0.0024775501806288958,2.108767063191408e-07,0.050646767020225525,0.005064676981419325,3.903458889453759e-08,3.9034586674091543e-10,0.027725884690880775,1.3862942457199097,0.16090796887874603,0.0007376635330729187
1025,0.001,0.05,0.05,0.1287670135498047,-1.6617132425308228,0.00013918415061198175,0.16090241074562073,0.007612984161823988,0.0016679890686646104,0.22877122461795807,0.004575424361974001,0.0016617132350802422,0.00243988074362278,2.1097793023727718e-07,0.05092235654592514,0.0050922357477247715,3.923212688050626e-08,3.9232125881305535e-10,0.027725884690880775,1.3862942457199097,0.1607315093278885,0.0007354149129241705
1026,0.001,0.05,0.05,0.13259613513946533,-1.6576189994812012,0.00013840844621881843,0.16221652925014496,0.007623631507158279,0.0016680826665833592,0.22721336781978607,0.004544267430901527,0.0016576190246269107,0.002450974890962243,2.1023694785071712e-07,0.050607793033123016,0.005060779396444559,3.882702870328103e-08,3.882702770408031e-10,0.027725884690880775,1.3862942457199097,0.1571534126996994,0.0007141471724025905
1027,0.001,0.05,0.05,0.12951242923736572,-1.661961317062378,0.00013842908083461225,0.16251550614833832,0.007584438659250736,0.00167423440143466,0.2282370626926422,0.004564741160720587,0.0016619613161310554,0.0024561358150094748,2.1024938234859292e-07,0.05029862001538277,0.005029862280935049,3.871459597348803e-08,3.871459541837652e-10,0.027725884690880775,1.3862942457199097,0.15708547830581665,0.0007170545868575573
1028,0.001,0.05,0.05,0.13248491287231445,-1.6691054105758667,0.0001394029677612707,0.16636021435260773,0.007554114796221256,0.0016759593272581697,0.23451688885688782,0.004690337926149368,0.0016691053751856089,0.0024981547612696886,2.1120644078109763e-07,0.0504949726164341,0.005049497354775667,3.903574707919688e-08,3.9035746857152276e-10,0.027725884690880775,1.3862942457199097,0.15996356308460236,0.000750283244997263
1029,0.001,0.05,0.05,0.1327577829360962,-1.670919418334961,0.00013959307398181409,0.16582541167736053,0.007542334496974945,0.001674134866334498,0.23713791370391846,0.004742758348584175,0.001670919475145638,0.0024937137495726347,2.1133408267814957e-07,0.05063503235578537,0.005063503514975309,3.912283119689164e-08,3.912282997564631e-10,0.027725884690880775,1.3862942457199097,0.1604355275630951,0.0007609070162288845
1030,0.001,0.05,0.05,0.12630486488342285,-1.670259714126587,0.0001392377307638526,0.1621357798576355,0.007533845491707325,0.001670929603278637,0.23372851312160492,0.004674570169299841,0.0016702597495168447,0.0024564876221120358,2.1093016755457938e-07,0.050619546324014664,0.005061954725533724,3.908944989916563e-08,3.9089448344853395e-10,0.027725884690880775,1.3862942457199097,0.15971191227436066,0.0007465846138074994
1031,0.001,0.05,0.05,0.12968039512634277,-1.663411021232605,0.0001385083160130307,0.161335751414299,0.0075663491152226925,0.0016608568839728832,0.2310141623020172,0.004620283376425505,0.0016634110361337662,0.0024450630880892277,2.1011267392623267e-07,0.05081678926944733,0.005081679206341505,3.9334231871634984e-08,3.933423031732275e-10,0.027725884690880775,1.3862942457199097,0.157669797539711,0.0007284791790880263
1032,0.001,0.05,0.05,0.1351715326309204,-1.6597295999526978,0.00013808532094117254,0.16177764534950256,0.007581434678286314,0.0016577456844970584,0.23236234486103058,0.004647247027605772,0.001659729634411633,0.002447641221806407,2.0960411006853974e-07,0.05089683458209038,0.005089683458209038,3.934703585173338e-08,3.934703396435424e-10,0.027725884690880775,1.3862942457199097,0.15718574821949005,0.0007304810569621623
1033,0.001,0.05,0.05,0.1336606740951538,-1.6627413034439087,0.00013860930630471557,0.16755524277687073,0.007571355439722538,0.0016599977388978004,0.22805175185203552,0.0045610349625349045,0.0016627412987872958,0.0025069231633096933,2.1008304429415148e-07,0.05130777880549431,0.005130778066813946,3.9935276419100774e-08,3.993527453172163e-10,0.027725884690880775,1.3862942457199097,0.1598641276359558,0.0007291459478437901
1034,0.001,0.05,0.05,0.13708162307739258,-1.6657321453094482,0.00013925624080002308,0.1696401685476303,0.007568818517029285,0.0016650225734338164,0.2323480099439621,0.0046469601802527905,0.0016657321248203516,0.0025292676873505116,2.107661174477471e-07,0.051582664251327515,0.005158266518265009,4.055321056739558e-08,4.0553210789440186e-10,0.027725884690880775,1.3862942457199097,0.1622205376625061,0.0007538324571214616
1035,0.001,0.05,0.05,0.1305675506591797,-1.6672405004501343,0.00013903866056352854,0.16501739621162415,0.007550394628196955,0.0016719431150704622,0.23201200366020203,0.0046402402222156525,0.0016672405181452632,0.0024837942328304052,2.1063266331111663e-07,0.05123089626431465,0.005123089533299208,4.0596674466542026e-08,4.05966732452967e-10,0.027725884690880775,1.3862942457199097,0.1615501195192337,0.000749631435610354
1036,0.001,0.05,0.05,0.1241370439529419,-1.6641900539398193,0.0001381242909701541,0.15688587725162506,0.007548448629677296,0.0016770658548921347,0.2307174801826477,0.004614349454641342,0.001664190087467432,0.0024009537883102894,2.0981129011943267e-07,0.05065952241420746,0.005065952427685261,4.0106584719978855e-08,4.0106584719978855e-10,0.027725884690880775,1.3862942457199097,0.1579056680202484,0.000728632032405585
1037,0.001,0.05,0.05,0.1271272897720337,-1.6657943725585938,0.00013829254021402448,0.16094020009040833,0.007541100960224867,0.001679828274063766,0.23125360906124115,0.0046250722371041775,0.001665794407017529,0.0024422991555184126,2.1000991523578705e-07,0.05074464902281761,0.0050744651816785336,4.0277065238569776e-08,4.027706501652517e-10,0.027725884690880775,1.3862942457199097,0.15809860825538635,0.0007312175584957004
1038,0.001,0.05,0.05,0.12888681888580322,-1.6687344312667847,0.0001393515121890232,0.16420267522335052,0.007555191870778799,0.0016783388564363122,0.232613205909729,0.004652264062315226,0.0016687344759702682,0.0024763939436525106,2.111430319473584e-07,0.05138157308101654,0.0051381574012339115,4.0986662952491315e-08,4.098666128715678e-10,0.027725884690880775,1.3862942457199097,0.16069112718105316,0.0007475776365026832
1039,0.001,0.05,0.05,0.13152265548706055,-1.6676243543624878,0.0001396027219016105,0.16676221787929535,0.007576175965368748,0.0016754475655034184,0.23153069615364075,0.004630614072084427,0.0016676243394613266,0.002501434413716197,2.1144886375168426e-07,0.051685187965631485,0.005168518982827663,4.1370956438413486e-08,4.137095666045809e-10,0.027725884690880775,1.3862942457199097,0.16081637144088745,0.0007446786039508879
1040,0.001,0.05,0.05,0.12306725978851318,-1.664062738418579,0.0001385524810757488,0.1587495356798172,0.007568561937659979,0.0016776507254689932,0.2275756299495697,0.0045515126548707485,0.0016640627291053534,0.0024195266887545586,2.103382712448365e-07,0.051257774233818054,0.005125777330249548,4.085046612090082e-08,4.0850464677610887e-10,0.027725884690880775,1.3862942457199097,0.1583196222782135,0.0007205938454717398
1041,0.001,0.05,0.05,0.12990093231201172,-1.6591403484344482,0.00013718256377615035,0.15542510151863098,0.007557925768196583,0.0016816429561004043,0.23289765417575836,0.004657953046262264,0.001659140340052545,0.002383821178227663,2.0880634110653773e-07,0.05047551169991493,0.005047551356256008,3.9609979296528763e-08,3.960997918550646e-10,0.027725884690880775,1.3862942457199097,0.1552630066871643,0.0007232078933157027
1042,0.001,0.05,0.05,0.12888109683990479,-1.6615387201309204,0.00013727699115406722,0.15720410645008087,0.007534076925367117,0.0016808859072625637,0.23251643776893616,0.004650328774005175,0.0016615387285128236,0.0024028103798627853,2.0874747974630736e-07,0.05052750185132027,0.005052750464528799,3.9118010164429506e-08,3.9118008832161877e-10,0.027725884690880775,1.3862942457199097,0.15683548152446747,0.0007293366361409426
1043,0.001,0.05,0.05,0.13180279731750488,-1.662247657775879,0.00013789994409307837,0.16059792041778564,0.007546550128608942,0.0016752957599237561,0.23269152641296387,0.004653830546885729,0.0016622476978227496,0.002437103074043989,2.092709081580324e-07,0.05107036605477333,0.005107036791741848,3.887205224373247e-08,3.887205002328642e-10,0.027725884690880775,1.3862942457199097,0.15981832146644592,0.0007437674794346094
1044,0.001,0.05,0.05,0.1327892541885376,-1.6602420806884766,0.0001380029716528952,0.16261839866638184,0.007568082306534052,0.0016713218064978719,0.22962048649787903,0.004592409823089838,0.0016602420946583152,0.002456305082887411,2.0936370503932267e-07,0.051207974553108215,0.005120797548443079,3.789867619730103e-08,3.789867586423412e-10,0.027725884690880775,1.3862942457199097,0.16023136675357819,0.0007358481525443494
1045,0.001,0.05,0.05,0.12649774551391602,-1.6594878435134888,0.00013764789036940783,0.15976892411708832,0.007560684811323881,0.0016736732795834541,0.22545838356018066,0.004509167745709419,0.0016594878397881985,0.0024274331517517567,2.0896973751405312e-07,0.050918545573949814,0.005091854836791754,3.6805921865834534e-08,3.680592219890144e-10,0.027725884690880775,1.3862942457199097,0.15934713184833527,0.0007185229915194213
1046,0.001,0.05,0.05,0.1287628412246704,-1.6584504842758179,0.0001371098478557542,0.1561940461397171,0.007547444198280573,0.0016749511705711484,0.2303299903869629,0.004606599919497967,0.0016584504628553987,0.0023911655880510807,2.0834401937008806e-07,0.050354477018117905,0.005035447888076305,3.5649087237743515e-08,3.56490864605874e-10,0.027725884690880775,1.3862942457199097,0.15788879990577698,0.0007273305673152208
1047,0.001,0.05,0.05,0.12704861164093018,-1.6612238883972168,0.00013749892241321504,0.15667101740837097,0.0075333863496780396,0.0016732922522351146,0.23094066977500916,0.004618813283741474,0.0016612239414826035,0.0023973220959305763,2.086495527464649e-07,0.05022275447845459,0.005022275727242231,3.5001214371277456e-08,3.5001213039009826e-10,0.027725884690880775,1.3862942457199097,0.15916970372200012,0.0007351752137765288
